,address,lat,long,name
433,"서울특별시 종로구 종로 344 (숭인동, 대우디오빌) 101호 일부, 201호 일부",37.572700,127.016072,동묘앞역
434,서울특별시 종로구 삼봉로 71 (수송동),37.572662,126.981138,종로구청
435,서울특별시 종로구 북촌로4길 23 (계동),37.579462,126.986431,북촌로
436,서울특별시 종로구 종로5길 30 (청진동) 1~3층,37.5714931,126.9807831,종로수송
437,서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩,37.5696597,126.9748903,새문안로
438,서울특별시 종로구 북촌로 5-1 (재동),37.577338,126.985635,안국
439,서울특별시 종로구 삼청로 111-1 (삼청동),37.585381,126.9817512,삼청동
440,서울특별시 종로구 종로3길 17 (청진동) D타워,37.5714,126.9788297,광화문D타워
441,"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)",37.57520431,126.9739361,적선
442,서울특별시 종로구 인사동길 14 (인사동),37.5721293,126.98703490000002,인사
443,서울특별시 종로구 세종대로 167 (세종로),37.5712293,126.9762872,광화문
444,서울특별시 종로구 창경궁로 235 (명륜3가),37.582892,126.998392,성대입구
445,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본,37.57532212,126.9692494,스페이스본
446,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,37.57154914,126.998705,주얼리시티
447,서울특별시 종로구 종로 64 (종로2가),37.5699183,126.98452810000003,종각
448,서울특별시 종로구 동숭길 110 (동숭동),37.582969,127.003876,동숭로아트
449,"서울특별시 종로구 종로12길 21, 2층 (관철동)",37.569058,126.986013,종로관철
450,"서울특별시 종로구 자하문로4길 6, 1층 (통의동)",37.5771508,126.97274530000004,경복궁역
451,서울특별시 종로구 종로1길 42 (수송동),37.5738637,126.97897149999994,이마빌딩
452,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)",37.58154296,127.0023412,마로니에공원
453,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)",37.5705527,126.9902055,종로3가
454,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",37.576509,127.001449,대학로
455,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)",37.575578,126.980581,경복궁사거리
456,서울특별시 종로구 삼일대로20길 13 (관수동),37.569385,126.988665,종로관수
457,서울특별시 종로구 종로 1 (종로1가),37.571017,126.977937,광화문교보문고
458,서울특별시 종로구 새문안로 42 (신문로2가),37.568578,126.970067,정동
459,서울특별시 종로구 창경궁로 120 (인의동),37.57319,126.998309,종로플레이스
460,서울특별시 종로구 새문안로 29 (평동),37.568546,126.96756,강북삼성병원1층
461,서울특별시 종로구 대학로 146 (혜화동),37.584236,127.002014,동숭길입구
462,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층,37.57790,126.99965,서울대치과병원
463,서울특별시 종로구 통일로 134 (평동),37.56670,126.96629,서대문역
464,서울특별시 중구 세종대로12길 12 (남대문로4가),37.561725,126.976838,숭례문북창
465,서울특별시 중구 을지로 170 (을지로4가),37.566682,126.997285,을지로4가역
466,서울특별시 중구 장충단로 275 (을지로6가),37.56892512604548,127.00878383484597,동대문두타
467,서울특별시 중구 세종대로 39 (남대문로4가) 1층,37.560938,126.973702,대한상공회의소R
468,서울특별시 중구 을지로 251 (을지로6가),37.5665160,127.0062376,국립중앙의료원
469,서울특별시 중구 서애로 1길 11,37.561542,126.998437,동국대
470,서울특별시 중구 소공로 63 (충무로1가),37.560951,126.981134,신세계본점5F
471,서울특별시 중구 을지로 51 (을지로2가),37.566479,126.983663,을지로내외빌딩R
472,서울특별시 중구 퇴계로 18 (남대문로5가),37.556781,126.975081,대우재단빌딩
473,서울특별시 중구 장충단로 229 (광희동1가),37.565133,127.007191,동대문공원
474,서울특별시 중구 남대문로 109 (다동),37.566952,126.982219,을지로국제빌딩
475,서울특별시 중구 장충단로 166 (장충동1가),37.559593,127.006142,동대입구역
476,서울특별시 중구 다산로 258 (흥인동),37.565807,127.016430,신당역사거리
477,서울특별시 중구 통일로 10 (남대문로5가),37.557207,126.97354,연세세브란스
478,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,37.5589809,126.98074670000005,회현역
479,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,37.567172,126.983156,을지로경기빌딩
480,서울특별시 중구 삼일대로 358 (을지로2가),37.566347,126.988066,을지로2가
481,서울특별시 중구 퇴계로 77 (충무로1가),37.560381,126.980758,신세계본점6F
482,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,37.561678,126.982117,서울중앙우체국
483,서울특별시 중구 세종대로 124 (태평로1가),37.567381,126.977859,한국프레스센터
484,서울특별시 중구 명동길 60 (명동 2가),37.5637485,126.9857723,명동중앙로
485,서울특별시 중구 다산로 129 (신당동),37.555437,127.0107253,약수역
486,서울특별시 중구 수표로 34 (저동2가),37.5643686,126.9903382,중구저동
487,서울특별시 중구 명동10길 41,37.5620695,126.9858669,명동길
488,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,37.563006,126.974546,서소문로
489,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",37.565522,127.014554,신당역
490,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,37.565118,126.983681,명동메트로
491,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",37.55874473,126.9730952,숭례문
492,"서울특별시 중구 칠패로 27, 1층 (순화동)",37.560072,126.971931,순화동더샵
493,"서울특별시 중구 퇴계로 212 (필동2가) 1,2층",37.56105065,126.9952735,대한극장
494,서울특별시 중구 소공로 112 (소공동),37.564448,126.979157,환구단
495,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,37.56781712,126.978738,무교동
496,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,37.56712291,126.9686642,문화일보
497,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",37.56248285,126.9767928,태평로
498,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",37.56132157,126.9730264,퍼시픽타워
499,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",37.55853622,126.9754585,남산단암
500,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,37.57124,127.022905,황학캐슬
501,서울특별시 중구 을지로5길 16 (을지로2가) 1층,37.566902,126.984707,을지로삼화타워
502,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",37.5637273,126.98076809999998,소공로
503,서울특별시 중구 서소문로 99 (서소문동),37.5628481,126.97216639999999,서소문배재
504,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",37.565722,126.98329,을지로한국빌딩
505,서울특별시 중구 통일로 92 (순화동) KG타워,37.563528,126.969144,KG타워
506,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",37.566290,126.979808,시청
507,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)",37.561499,126.993864,충무로역
508,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",37.56102,126.98312,명동역
509,서울특별시 중구 남대문로 68-1 (명동2가),37.563319,126.982242,명동입구
510,서울특별시 중구 무교로 15 (무교동),37.567399,126.978900,무교로
511,서울특별시 중구 청계천로 106 (수표동),37.5679,126.98933,청계크리스탈스퀘어
512,서울특별시 중구 세종대로 14 (남대문로5가),37.5581293,126.9742637,숭례문SG타워
513,서울특별시 중구 세종대로 135-5 (태평로1가),37.568678,126.976493,세종대로
514,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,37.56743,127.009758,동대문디자인플라자
515,서울특별시 중구 퇴계로 67 (회현동1가),37.5598346,126.9794946,레스케이프호텔R
516,서울특별시 중구 퇴계로 100 (회현동2가),37.5602013,126.9829327,별다방
517,서울특별시 중구 삼일대로10길 36 (저동2가),37.5657211,126.9893426,포포인츠명동
518,서울특별시 중구 퇴계로 132 (남산동3가),37.560809,126.986397,명동남산
519,서울특별시 강동구 양재대로 1647 (명일동),37.552580,127.143799,명일역
520,서울특별시 강동구 성내로 32 (성내동),37.529437,127.123835,강동구청DT
521,서울특별시 강동구 고덕로 43 (암사동),37.555054,127.130065,강동암사DT
522,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)",37.545403,127.143101,굽은다리역
523,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",37.536047,127.133086,강동역
524,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,37.522724,127.133943,둔촌동
525,서울특별시 강동구 천호대로 1037 (천호동),37.5378069,127.12730940000006,천호로데오
526,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,37.538933,127.125214,천호이마트
527,서울특별시 강동구 양재대로 1487 (길동),37.5387433,127.1399879,길동역
528,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",37.5507989598659,127.174104292142,상일동
529,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",37.53795191,127.1245793,천호역
530,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,37.553991,127.155984,명일이마트
531,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",37.55754181615496,127.17072672474717,상일동역
532,서울특별시 강동구 올림픽로 651 (천호동),37.539702,127.123542,천호사거리
533,"서울특별시 강동구 고덕로 429 (강일동), 1층",37.55747468801038,127.17351070838722,강일역
534,서울특별시 강동구 강동대로 199 (성내동),37.5241832,127.1286775,올림픽공원북2문
535,서울특별시 강동구 천호대로 1131 거산 유팰리스,37.534651,127.137210,천호대로길동
536,서울특별시 구로구 경인로 610 (신도림동),37.505517,126.883953,신도림
537,서울특별시 구로구 디지털로32길 30 (구로동),37.483432,126.896480,구로디지털타워
538,서울특별시 구로구 경인로 216 (오류동),37.4962155,126.8448614,오류동역
539,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",37.485911,126.895587,구로디지털로
540,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",37.48448329,126.8944957,구로에이스
541,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",37.481618,126.893136,구로하이엔드
542,서울특별시 구로구 경인로 662 (신도림동),37.508636,126.889225,현대디큐브2F
543,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",37.4831293,126.89885909999998,구로호텔
544,서울특별시 구로구 경인로 662 (신도림동),37.508828,126.889488,현대디큐브B2
545,서울특별시 구로구 경인로 387 (고척동),37.49706,126.86315,구로고척
546,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,37.501219,126.882798,구로NC
547,서울특별시 구로구 서해안로 2233 (오류동),37.4881292318832,126.834491889841,구로오류DT
548,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",37.49395067031256,126.88676120707717,구로구청
549,서울특별시 동대문구 천호대로 263 (답십리동),37.568466,127.051106,답십리역
550,서울특별시 동대문구 회기로 141 (회기동),37.591531,127.052017,경희대삼거리
551,서울특별시 동대문구 이문로 93 (이문동),37.5953464,127.0590302,외대정문
552,서울특별시 동대문구 왕산로 19 (신설동),37.5767228,127.0255446,신설동역
553,서울특별시 동대문구 이문로 37 (회기동),37.590784,127.056098,회기역사거리
554,서울특별시 동대문구 휘경로 12-1 (이문동),37.59575188,127.0614002,외대
555,서울특별시 동대문구 장한로 10 (장안동),37.562337,127.065511,장한평역
556,서울특별시 동대문구 경희대로 16-1 (회기동),37.5928812,127.05280849999997,경희대
557,서울특별시 동대문구 왕산로 214 (전농동),37.57945,127.04785,청량리역사
558,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,37.542075,127.044961,서울숲역
559,서울특별시 성동구 동호로 99 (금호동4가),37.5479939,127.0153343,금호역
560,서울특별시 성동구 아차산로 42 (성수동1가),37.546432,127.049042,뚝섬역
561,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",37.567644,127.023697,황학사거리
562,서울특별시 성동구 성수이로 94 (성수동2가),37.543193,127.056943,성수역
563,서울특별시 성동구 왕십리로 382 (하왕십리동),37.565169,127.027907,상왕십리역
564,서울특별시 성동구 왕십리로 326 (도선동),37.5627541,127.0339072,왕십리역
565,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",37.55726984,127.0421649,한양대
566,서울특별시 성동구 왕십리광장로 17 (행당동),37.56175811,127.0383328,엔터식스
567,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점,37.5396996,127.0530083,성수이마트
568,서울특별시 성동구 고산자로 234 (행당동),37.5605427226347,127.035267332652,왕십리역9번출구
569,서울특별시 성동구 아차산로 104 (성수동2가),37.5444620830457,127.055413311106,성수
570,서울특별시 성동구 독서당로 202 (옥수동),37.5430298,127.0133661,옥수
571,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,37.547326,127.066367,성수낙낙
572,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",37.539305,126.963060,효창공원앞역
573,서울특별시 용산구 만리재로 202 (서계동),37.555165,126.968446,서울역서부
574,서울특별시 용산구 이태원로 188 (이태원동),37.534273,126.994789,이태원역
575,서울특별시 용산구 이태원로 252 (한남동),37.537131,127.00098,한강진역R
576,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",37.527586,126.965401,용산역써밋R
577,서울특별시 용산구 이촌로 276 (이촌동),37.518605,126.977271,이촌
578,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",37.528702,126.966757,신용산역
579,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",37.523818,126.970389,용산파크타워
580,서울특별시 용산구 한강대로 275 (갈월동),37.542831,126.972242,남영동
581,서울특별시 용산구 독서당로 94 (한남동),37.53485,127.010919,한남동R
582,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,37.551102,126.988317,서울타워
583,서울특별시 용산구 한강대로 372 (동자동),37.551752,126.972694,서울역동자동
584,서울특별시 용산구 대사관로 67 (한남동),37.533394,127.00563,순천향입구
585,서울특별시 용산구 청파로47길 57 (청파동3가),37.54460479,126.9672252,숙대
586,서울특별시 용산구 장문로 12 (동빙고동),37.5289857,126.991782,동빙고
587,서울특별시 용산구 한강대로 291 (갈월동),37.544118,126.971891,숙대입구역
588,서울특별시 용산구 한강대로23길 55,37.5288539,126.96404469999993,용산아이파크몰
589,서울특별시 용산구 이촌로 198 (이촌동),37.52111,126.96905,동부이촌동
590,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),37.54474797,126.96484196,숙명여대정문
591,서울특별시 용산구 서빙고로 17 (한강로3가),37.5258562,126.9676442,용산해링턴스퀘어
592,서울특별시 용산구 회나무로 3 (이태원동),37.53854,126.98737,경리단길
593,서울특별시 용산구 한강대로 405 (동자동) 신-101호,37.55415699928705,126.97179361292846,서울역사
594,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",37.538571,126.967409,용산리첸시아
595,서울특별시 용산구 한강대로 366 (동자동),37.55126,126.97273,포포인츠서울역
596,서울특별시 용산구 청파로 74 (한강로3가),37.53286105987034,126.96100091132484,용산전자랜드
597,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",37.597842,127.092509,상봉
598,서울특별시 중랑구 망우로30길 3 (상봉동),37.5930326,127.07473579999998,중랑역
599,서울특별시 중랑구 신내로 72,37.60538908,127.0957558,중랑구청
600,서울특별시 중랑구 면목로 310,37.579594,127.087966,사가정역
601,서울특별시 중랑구 망우로 307 (상봉동),37.59689,127.08647,상봉역
602,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층",37.615368,127.076633,묵동
603,서울특별시 중랑구 양원역로10길 3 (망우동),37.6066536267232,127.106359790053,양원역
604,서울특별시 중랑구 봉화산로 35 ,37.60170912407773,127.07841136432036,중화역
605,경기도 가평군 가평읍 북한강변로 1054 북한강변로 1054,37.806624,127.52527,남이섬
606,경기도 고양시 일산동구 태극로 18 (장항동),37.6618,126.7507,소노캄고양
607,경기도 고양시 일산동구 무궁화로 294 (풍동),37.6748,126.793181,일산애니골DT
608,경기도 고양시 일산동구 동국로 27 (식사동),37.676411,126.806405,동국대일산병원
609,경기도 고양시 일산동구 백마로 475 (풍동),37.662091,126.800900,일산풍동DT
610,경기도 고양시 일산동구 강송로 33 (백석동),37.6411,126.790987,백석중앙로
611,경기도 고양시 일산동구 위시티2로11번길 31 (식사동),37.6779381,126.812161,일산식사
612,경기도 고양시 일산동구 무궁화로 237 (중산동),37.673769,126.786883,풍산이마트
613,"경기도 고양시 일산동구 중앙로 1054, 1층 (백석동)",37.6439377,126.7873856,백석역DT
614,경기도 고양시 일산동구 중앙로 1059 (백석동),37.643888,126.786153,백석
615,경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동),37.659671,126.770161,라페스타광장
616,경기도 고양시 일산동구 일산로 237 (마두동),37.6570742,126.7880695,일산백마
617,경기도 고양시 일산동구 정발산로 24 (장항동),37.654744,126.77261900000007,웨스턴돔B
618,경기도 고양시 일산동구 중앙로 1191 (장항동),37.652965,126.776768,마두역
619,경기도 고양시 일산동구 정발산로 38 (장항동),37.65665,126.772598,일산동구청
620,경기도 고양시 일산동구 고양대로 910 (풍동),37.677601,126.7961618,고양대로DT
621,경기도 고양시 일산동구 중산로 61 (중산동),37.6775295741821,126.78206550066666,일산하늘마을
622,경기도 과천시 중앙로 277 (중앙동),37.439309,126.99377,과천DT
623,경기도 과천시 별양상가3로 11 이마트 1층(별양동),37.42629945,126.991852,과천이마트
624,"경기도 과천시 중앙로 129, 고려빌딩 1층 (중앙동)",37.428183,126.991074,과천
625,경기도 광명시 범안로 1036 (하안동),37.4616837,126.8783697,광명하안대로
626,경기도 광명시 철산로 15 (철산동),37.476177,126.8676737,철산역
627,"경기도 광명시 양지로 16 (일직동, 광명역써밋플레이스)",37.416562,126.880830,광명역
628,경기도 광명시 오리로 363 (소하동),37.435072,126.879143,광명소하DT
629,경기도 광명시 금하로 464 (소하동),37.448660,126.883959,광명소하
630,경기도 광명시 광명로 907 (광명동),37.479895,126.854325,광명사거리역
631,경기도 광명시 디지털로 17 (철산1동) 가림빌딩,37.4739663,126.86935070000004,철산로데오
632,경기도 광명시 범안로 1060 (하안동),37.462605,126.880577,광명하안
633,경기도 광명시 오리로 865 (철산동),37.475304,126.866126,광명철산
634,"경기도 광명시 양지로 17 (일직동), 1층 일부",37.4186752766706,126.882647641062,광명AK
635,경기도 광명시 일직로 17 (일직동) 롯데아울렛 1층,37.42373,126.88451,광명롯데몰
636,경기도 광주시 경충대로 1445 (쌍령동),37.3987506,127.2733178,경기광주쌍령DT
637,경기도 광주시 오포읍 태재로 37 ,37.36005,127.153125,경기광주신현DT
638,경기도 광주시 경안천로 118 (송정동),37.4162894,127.2722943,경기광주송정DT
639,경기도 광주시 광주대로 35 (경안동),37.4097851,127.26021279999997,경기광주
640,경기도 광주시 초월읍 경충대로 1084 ,37.3746522164064,127.298181781125,경기광주초월역DT
641,경기도 광주시 곤지암읍 경충대로 765 경충대로 765,37.355886,127.3251588,곤지암IC DT
642,"경기도 구리시 경춘북로 252 (갈매동, 갈매역아이파크)",37.633967,127.115944,구리갈매역
643,"경기도 구리시 검배로 5, 우진빌딩 (수택동)",37.600585,127.141922,구리돌다리
644,경기도 구리시 장자대로 84 (수택동),37.587252,127.139874,구리장자호수
645,경기도 구리시 건원대로 53 (인창동),37.60568,127.13928,구리인창DT
646,"경기도 구리시 체육관로 44 (수택동)1-2층 , 옥외공간",37.588465,127.138136,구리수택
647,경기도 구리시 벌말로 88 (토평동),37.584632,127.147385,구리토평DT
648,경기도 군포시 고산로701 ,37.372658,126.935735,산본사거리
649,경기도 군포시 산본로343번길 9 (산본동) 1층,37.36061352,126.9317436,산본
650,"경기도 군포시 번영로 497, 금화프라자 1층 (산본동)",37.358087,126.931956,산본역
651,"경기도 군포시 산본로 398, 태주빌딩 2층",37.365491,126.929426,산본동
652,"경기도 군포시 엘에스로 143 (금정동, 힐스테이트 금정역), AK플라자 4층 일부",37.372279107122,126.94486272941,금정AK
653,경기도 군포시 번영로 485 (산본동) 롯데피트인 산본 1층 일부,37.3578052964351,126.93066890189,산본역서부사거리
654,경기도 남양주시 다산지금로 139 (다산동),37.6005424,127.174302,다산지금
655,경기도 남양주시 진접읍 해밀예당1로 27 ,37.7113167,127.1853201,남양주연평DT
656,경기도 남양주시 다산중앙로123번길 22-26 (다산동) 123호~128호,37.624813,127.152582,다산진건
657,경기도 남양주시 미금로 239 (다산동),37.611129,127.164199,도농역
658,경기도 남양주시 진접읍 금강로 1477 ,37.723076,127.190357,남양주진접DT
659,경기도 남양주시 와부읍 경강로 772 ,37.567114,127.228362,리버사이드팔당DTR
660,경기도 남양주시 별내5로5번길 15 (별내동),37.650317,127.112364,별내불암로
661,경기도 남양주시 경춘로 1269,37.6477605,127.23469380000006,평내DT
662,경기도 남양주시 별내중앙로 64 1-2층,37.6479682,127.1233987,별내
663,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 (호평동)",37.6540359,127.24287989999993,평내호평역
664,경기도 남양주시 화도읍 북한강로 1098 ,37.6122797,127.3415601,더북한강R
665,경기도 남양주시 화도읍 수레로 1137 1~2층,37.6389955,127.3033633,남양주화도DT
666,경기도 남양주시 다산중앙로 19번길5 (다산동),37.61424,127.15537,다산DT
667,경기도 남양주시 화도읍 비룡로 122 ,37.6631,127.30263,남양주묵현DT
668,경기도 남양주시 덕송2로 62 (별내동),37.668071,127.116894,별내별가람역
669,경기도 남양주시 경강로 384 (삼패동)1-2층 옥탑,37.59205,127.19946,남양주삼패
670,경기도 성남시 분당구 대왕판교로 660 (삼평동),37.401270,127.107533,판교유스페이스
671,경기도 성남시 분당구 판교역로 152 (백현동),37.3941783,127.1106448,판교알파돔타워
672,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",37.397965,127.113162,판교아비뉴프랑R
673,경기도 성남시 분당구 성남대로925번길 16 (야탑동),37.413494,127.128425,야탑터미널
674,경기도 성남시 분당구 이매로 15 (이매동),37.395040,127.122363,분당이매
675,경기도 성남시 분당구 새마을로175번길 4 (율동),37.38385,127.149963,분당율동공원
676,경기도 성남시 분당구 정자로 82 (정자동),37.363290,127.114074,정자동
677,"경기도 성남시 분당구 판교역로 145 타워2동 1층, 138~142호 (백현동530, 알파리움)",37.394263,127.109227,판교알파돔시티
678,경기도 성남시 분당구 운중로 132 (운중동),37.39142336810393,127.07766773828763,서판교
679,경기도 성남시 분당구 판교로 227번길 6 (삼평동),37.4028887,127.0992969,판교브릿지타워
680,경기도 성남시 분당구 판교로 372 (삼평동),37.4037039,127.115673,판교봇들마을
681,경기도 성남시 분당구 판교역로 192번길 14 (삼평동),37.39731,127.111294,판교역로
682,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩,37.385855,127.125922,서현
683,경기도 성남시 분당구 성남대로 151 (구미동),37.349605,127.108302,미금역사거리
684,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩,37.380601,127.116578,수내로
685,경기도 성남시 분당구 성남대로343번길 12-2 (정자동),37.36682377,127.1067347,정자역
686,경기도 성남시 분당구 분당로 43 (서현동),37.38405,127.120257,분당구청
687,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)",37.41041291,127.1273,뉴코아야탑
688,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩,37.350318,127.106655,미금역
689,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)",37.37948523,127.114173,수내
690,"경기도 성남시 분당구 정자일로213번길 18 (정자동, 성원상떼뷰리젠시)",37.3705048,127.10557389999997,정자상떼뷰
691,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)",37.38800701,127.1232512,서현미래에셋
692,경기도 성남시 분당구 성남대로916번길 11 (야탑동),37.410845,127.129806,야탑글라스
693,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)",37.365045,127.106119,정자
694,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)",37.351934,127.123312,분당서울대병원4
695,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)",37.3504033,127.12446169999998,분당서울대병원1
696,경기도 성남시 분당구 황새울로335번길 5 (서현동),37.386053,127.121714,서현N타운
697,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)",37.385921,127.124098,서현역
698,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)",37.338617,127.109225,오리역
699,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)",37.371675,127.107214,분당정자
700,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)",37.37782763,127.1138859,수내역
701,경기도 성남시 분당구 성남대로 275 (정자동),37.3608179,127.10758269999996,정자아데나
702,경기도 성남시 분당구 불정로 134 (정자동),37.35885,127.119777,분당이마트
703,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)",37.401375,127.108678,판교H스퀘어
704,경기도 성남시 분당구 성남대로 45 (구미동),37.340016,127.108332,오리역삼거리
705,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)",37.401209,127.110666,판교HIPEX
706,경기도 성남시 분당구 정자일로 95 (정자동) 네이버1784 2층,37.358774,127.105387,네이버1784
707,경기도 성남시 분당구 미금일로154번길 20 (구미동),37.3490444,127.1074534,미금역2001아울렛
708,경기도 성남시 분당구 황새울로360번길 42 (서현동),37.384502,127.123266,분당서현역AK R
709,경기도 성남시 분당구 대왕판교로 302 (궁내동),37.370636,127.102071,분당궁내DT
710,경기도 성남시 분당구 야탑로 102 (야탑동),37.4095,127.1301,야탑역사거리
711,경기도 성남시 중원구 산성대로426번길 2 (금광동),37.4497584,127.1591956,남한산성입구역
712,경기도 성남시 중원구 산성대로 340-1 (중앙동),37.4433283,127.15457659999993,단대오거리역
713,경기도 성남시 중원구 둔촌대로 131 (성남동),37.42916075591734,127.13344319390397,성남모란DT
714,경기도 수원시 권선구 금곡로 219 (금곡동),37.27491,126.954432,수원금곡
715,경기도 수원시 권선구 권선로544번길 1 (세류동),37.262923,127.011208,수원세류DT
716,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)",37.274375,126.941263,수원호매실
717,경기도 수원시 권선구 매송고색로 543 (오목천동),37.246345,126.964025,수원권선DT
718,경기도 수원시 권선구 동수원로177번길 40 (권선동),37.246668,127.030958,수원권선
719,경기도 수원시 권선구 경수대로 270 (권선동) 2층,37.249907,127.021517,수원이마트
720,경기도 수원시 권선구 경수대로 185 (세류동),37.243791,127.017207,수원세류역DT
721,경기도 수원시 권선구 세화로 134 (서둔동),37.2641779524716,126.997293771381,수원롯데백화점2F
722,경기도 수원시 장안구 창룡대로 171 (연무동),37.29218,127.028729,수원연무DT
723,경기도 수원시 장안구 경수대로 1038 (파장동),37.307776,126.998330,북수원IC DT
724,경기도 수원시 장안구 덕영대로535번길 46 (천천동),37.297286,126.982671,수원천천
725,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)",37.298935,126.971577,수원성균관대
726,경기도 수원시 장안구 송원로 71 (송죽동),37.30131994,127.00879841,수원종합운동장
727,경기도 수원시 팔달구 경수대로 499 (인계동),37.270568,127.027566,수원경수인계DT
728,경기도 수원시 팔달구 권광로 265 (인계동),37.271122,127.035213,수원KBS DT
729,경기도 수원시 팔달구 인계로94번길 3 (인계동),37.267938,127.027948,수원인계DT
730,경기도 수원시 팔달구 권광로 132 (인계동),37.2592235,127.0313138,수원이비스
731,경기도 수원시 팔달구 매산로 11 (매산로1가),37.26748423,127.0028636,수원매산
